Timestamp,BallColour,Quadrant,EventType
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, orange, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 4, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 2, Exit
62.0, white, 4, Exit
62.0, orange, 4, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 3, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, orange, 4, Exit
62.0, green, 2, Exit
62.0, white, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
62.0, green, 2, Entry
62.0, green, 2, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 3, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 4, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 2, Entry
62.0, white, 1, Entry
62.0, orange, 4, Entry
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, green, 2, Exit
62.0, green, 2, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 3, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 4, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, white, 2, Exit
62.0, white, 2, Exit
62.0, white, 1, Exit
62.0, orange, 4, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, orange, 4, Entry
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, orange, 4, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, orange, 4, Entry
63.0, orange, 4, Entry
63.0, orange, 4, Exit
63.0, white, 4, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, orange, 4, Entry
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, orange, 4, Exit
63.0, orange, 4, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 2, Entry
63.0, white, 1, Entry
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, green, 2, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 3, Exit
63.0, white, 4, Exit
63.0, white, 4, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 2, Exit
63.0, white, 1, Exit
63.0, green, 2, Entry
63.0, green, 2, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 3, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
63.0, white, 4, Entry
